308, 268, 23.105
307, 268, 6.082
307, 268, 3.508
306, 268, 6.392
305, 267, 4.371
305, 267, 3.265
304, 267, 4.358
304, 267, 3.349
303, 267, 5.545
303, 267, 4.873
302, 267, 3.955
302, 267, 3.180
301, 267, 0.262
300, 267, 0.251
300, 267, 0.226
299, 267, 0.234
299, 267, 0.231
298, 267, 0.213
298, 267, 0.198
297, 267, 0.217
296, 266, 0.284
296, 266, 0.226
295, 266, 0.199
295, 266, 0.214
294, 266, 0.219
294, 266, 0.202
293, 266, 0.241
293, 266, 0.202
292, 266, 0.197
291, 266, 0.228
291, 266, 0.213
290, 266, 0.261
291, 266, 0.211
291, 266, 0.192
292, 265, 0.319
292, 265, 0.195
293, 265, 0.257
294, 265, 5.896
294, 265, 5.023
295, 265, 5.371
295, 265, 4.845
296, 265, 0.282
296, 265, 0.227
297, 265, 5.796
297, 264, 3.751
298, 264, 5.178
298, 264, 4.814
299, 264, 4.773
300, 264, 5.460
300, 264, 4.917
301, 264, 3.449
301, 264, 3.161
302, 264, 3.494
302, 263, 3.735
303, 263, 3.612
303, 263, 3.267
304, 263, 3.583
305, 263, 5.171
305, 263, 4.973
306, 263, 3.940
306, 263, 3.157
307, 263, 3.012
307, 263, 2.903
308, 262, 5.519
308, 263, 5.365
308, 264, 4.898
308, 264, 4.810
308, 265, 4.287
308, 266, 3.444
308, 266, 3.252
308, 267, 4.856
308, 268, 5.434
308, 268, 10.321
307, 268, 3.877
307, 268, 3.259
306, 268, 9.851
305, 267, 3.919
305, 267, 3.348
304, 267, 3.732
304, 267, 3.426
303, 267, 8.446
303, 267, 8.162
302, 267, 3.587
302, 267, 3.232
301, 267, 0.315
300, 267, 0.260
300, 267, 0.274
299, 267, 0.250
299, 267, 0.288
298, 267, 0.272
298, 267, 0.266
297, 267, 0.268
296, 266, 0.270
296, 266, 0.253
295, 266, 0.269
295, 266, 0.266
294, 266, 0.230
294, 266, 0.238
293, 266, 0.237
293, 266, 0.246
292, 266, 0.246
291, 266, 0.266
291, 266, 0.239
290, 266, 0.224
291, 266, 0.225
291, 266, 0.223
292, 265, 0.233
292, 265, 0.248
293, 265, 0.244
294, 265, 8.305
294, 265, 8.437
295, 265, 8.199
295, 265, 8.089
296, 265, 0.358
296, 265, 0.323
297, 265, 8.431
297, 264, 3.787
298, 264, 8.112
298, 264, 8.001
299, 264, 8.001
300, 264, 8.316
300, 264, 8.809
301, 264, 3.712
301, 264, 3.292
302, 264, 3.457
302, 263, 3.424
303, 263, 3.453
303, 263, 3.306
304, 263, 3.373
305, 263, 8.272
305, 263, 8.146
306, 263, 3.403
306, 263, 3.077
307, 263, 3.069
307, 263, 3.012
308, 262, 8.218
308, 263, 8.376
308, 264, 8.033
308, 264, 7.994
308, 265, 4.339
308, 266, 3.460
308, 266, 3.210
308, 267, 7.926
308, 268, 8.399
308, 268, 7.580
307, 268, 4.578
307, 268, 3.703
306, 268, 5.506
306, 268, 5.237
305, 268, 0.291
305, 268, 0.217
304, 268, 0.205
303, 267, 5.189
303, 267, 4.852
302, 267, 3.467
302, 267, 3.346
301, 267, 0.245
300, 267, 0.241
300, 267, 0.243
299, 267, 0.232
299, 267, 0.223
298, 267, 0.217
298, 267, 0.249
297, 267, 0.211
296, 266, 0.217
296, 266, 0.199
295, 266, 0.228
295, 266, 0.214
294, 266, 0.215
294, 266, 0.201
293, 266, 0.211
293, 266, 0.200
292, 266, 0.215
291, 266, 0.211
291, 266, 0.202
290, 266, 0.200
291, 266, 0.230
291, 266, 0.199
292, 265, 0.221
292, 265, 0.212
293, 265, 0.208
294, 265, 5.409
294, 265, 5.003
295, 265, 5.134
295, 265, 5.264
296, 265, 0.278
296, 265, 0.241
297, 264, 3.650
297, 264, 3.621
298, 264, 5.033
298, 264, 4.731
299, 264, 4.811
300, 264, 5.253
300, 264, 4.972
301, 264, 3.580
301, 264, 3.523
302, 264, 3.671
302, 263, 3.426
303, 263, 3.439
303, 263, 3.320
304, 263, 3.423
305, 263, 5.061
305, 263, 5.207
306, 263, 3.420
306, 263, 3.229
307, 263, 3.032
307, 262, 5.448
308, 262, 5.193
308, 263, 5.258
308, 264, 4.759
308, 264, 4.867
308, 265, 4.300
308, 266, 3.550
308, 266, 3.528
308, 267, 5.246
308, 268, 5.160
308, 268, 8.989
307, 268, 4.162
307, 268, 3.568
306, 268, 8.662
306, 268, 8.387
305, 268, 0.361
305, 268, 0.291
304, 268, 0.268
303, 267, 8.295
303, 267, 8.088
302, 267, 3.638
302, 267, 3.412
301, 267, 0.316
300, 267, 0.286
300, 267, 0.256
299, 267, 0.266
299, 267, 0.227
298, 267, 0.240
298, 267, 0.248
297, 267, 0.231
296, 266, 0.249
296, 266, 0.247
295, 266, 0.245
295, 266, 0.221
294, 266, 0.236
294, 266, 0.223
293, 266, 0.219
293, 266, 0.234
292, 266, 0.248
291, 266, 0.229
291, 266, 0.238
290, 266, 0.242
291, 266, 0.223
291, 266, 0.239
292, 265, 0.236
292, 265, 0.229
293, 265, 0.234
294, 265, 8.262
294, 265, 9.063
295, 265, 8.563
295, 265, 9.850
296, 265, 0.399
296, 265, 0.312
297, 264, 3.791
297, 264, 3.435
298, 264, 8.023
298, 264, 8.111
299, 264, 8.054
300, 264, 8.330
300, 264, 7.993
301, 264, 3.547
301, 264, 3.432
302, 264, 3.601
302, 263, 3.441
303, 263, 3.398
303, 263, 3.350
304, 263, 3.483
305, 263, 8.259
305, 263, 8.341
