308, 268, 25.528
307, 268, 6.171
307, 268, 3.379
306, 268, 5.957
305, 267, 4.971
305, 267, 3.377
304, 267, 4.686
304, 267, 3.465
303, 267, 5.989
303, 267, 5.007
302, 267, 3.554
302, 267, 3.137
301, 267, 0.280
300, 267, 0.209
300, 267, 0.273
299, 267, 0.214
299, 267, 0.240
298, 267, 0.205
298, 267, 0.201
297, 267, 0.201
296, 266, 0.331
296, 266, 0.215
295, 266, 0.199
295, 266, 0.197
294, 266, 0.216
294, 266, 0.195
293, 266, 0.199
293, 266, 0.201
292, 266, 0.226
291, 266, 0.224
291, 266, 0.196
290, 266, 0.277
291, 266, 0.212
291, 266, 0.216
292, 265, 0.259
292, 265, 0.214
293, 265, 0.200
294, 265, 5.905
294, 265, 5.027
295, 265, 5.961
295, 265, 4.820
296, 265, 0.258
296, 265, 0.217
297, 265, 5.684
297, 264, 3.803
298, 264, 5.035
298, 264, 4.763
299, 264, 4.786
300, 264, 5.335
300, 264, 4.750
301, 264, 3.357
301, 264, 3.230
302, 264, 3.799
302, 263, 3.611
303, 263, 3.435
303, 263, 3.256
304, 263, 3.564
305, 263, 5.309
305, 263, 4.968
306, 263, 3.751
306, 263, 3.016
307, 263, 3.023
307, 263, 2.855
308, 262, 5.477
308, 263, 5.350
308, 264, 4.833
308, 264, 4.933
308, 265, 4.489
308, 266, 3.458
308, 266, 3.210
308, 267, 4.883
308, 268, 5.559
308, 268, 10.147
307, 268, 3.922
307, 268, 3.277
306, 268, 10.064
305, 267, 3.843
305, 267, 3.222
304, 267, 3.662
304, 267, 3.396
303, 267, 8.378
303, 267, 8.130
302, 267, 3.474
302, 267, 3.148
301, 267, 0.337
300, 267, 0.279
300, 267, 0.249
299, 267, 0.244
299, 267, 0.252
298, 267, 0.242
298, 267, 0.257
297, 267, 0.232
296, 266, 0.234
296, 266, 0.271
295, 266, 0.234
295, 266, 0.218
294, 266, 0.224
294, 266, 0.221
293, 266, 0.229
293, 266, 0.239
292, 266, 0.255
291, 266, 0.214
291, 266, 0.220
290, 266, 0.225
291, 266, 0.244
291, 266, 0.236
292, 265, 0.269
292, 265, 0.240
293, 265, 0.233
294, 265, 8.585
294, 265, 8.236
295, 265, 8.177
295, 265, 8.070
296, 265, 0.334
296, 265, 0.306
297, 265, 8.445
297, 264, 3.774
298, 264, 7.956
298, 264, 8.082
299, 264, 7.868
300, 264, 8.197
300, 264, 9.181
301, 264, 3.737
301, 264, 3.381
302, 264, 3.371
302, 263, 3.339
303, 263, 3.535
303, 263, 3.206
304, 263, 3.507
305, 263, 8.203
305, 263, 8.079
306, 263, 3.405
306, 263, 3.144
307, 263, 3.079
307, 263, 2.967
308, 262, 8.279
308, 263, 8.208
308, 264, 8.035
308, 264, 8.060
308, 265, 4.185
308, 266, 3.465
308, 266, 3.287
308, 267, 8.059
308, 268, 8.195
308, 268, 8.732
307, 268, 4.730
307, 268, 4.190
306, 268, 5.420
306, 268, 5.144
305, 268, 0.271
305, 268, 0.239
304, 268, 0.237
303, 267, 5.161
303, 267, 4.777
302, 267, 3.589
302, 267, 3.442
301, 267, 0.264
300, 267, 0.232
300, 267, 0.229
299, 267, 0.218
299, 267, 0.233
298, 267, 0.202
298, 267, 0.199
297, 267, 0.200
296, 266, 0.202
296, 266, 0.210
295, 266, 0.223
295, 266, 0.212
294, 266, 0.225
294, 266, 0.217
293, 266, 0.198
293, 266, 0.244
292, 266, 0.201
291, 266, 0.212
291, 266, 0.204
290, 266, 0.230
291, 266, 0.244
291, 266, 0.200
292, 265, 0.209
292, 265, 0.219
293, 265, 0.200
294, 265, 5.399
294, 265, 5.018
295, 265, 5.230
295, 265, 5.284
296, 265, 0.250
296, 265, 0.201
297, 264, 3.684
297, 264, 3.660
298, 264, 5.001
298, 264, 4.763
299, 264, 4.730
300, 264, 5.092
300, 264, 4.895
301, 264, 3.560
301, 264, 3.537
302, 264, 3.728
302, 263, 3.450
303, 263, 3.490
303, 263, 3.269
304, 263, 3.511
305, 263, 5.029
305, 263, 5.223
306, 263, 3.476
306, 263, 3.086
307, 263, 3.126
307, 262, 5.405
308, 262, 5.105
308, 263, 5.109
308, 264, 4.829
308, 264, 4.763
308, 265, 4.309
308, 266, 3.725
308, 266, 3.556
308, 267, 5.380
308, 268, 5.119
308, 268, 9.098
