308, 268, 28.029
307, 268, 5.860
307, 268, 3.395
306, 268, 6.118
305, 267, 4.601
305, 267, 3.279
304, 267, 4.838
304, 267, 3.400
303, 267, 5.720
303, 267, 4.963
302, 267, 3.853
302, 267, 3.242
301, 267, 0.305
300, 267, 0.237
300, 267, 0.220
299, 267, 0.216
299, 267, 0.223
298, 267, 0.225
298, 267, 0.225
297, 267, 0.210
296, 266, 0.304
296, 266, 0.213
295, 266, 0.223
295, 266, 0.201
294, 266, 0.202
294, 266, 0.200
293, 266, 0.209
293, 266, 0.213
292, 266, 0.234
291, 266, 0.225
291, 266, 0.199
290, 266, 0.261
291, 266, 0.194
291, 266, 0.198
292, 265, 0.259
292, 265, 0.215
293, 265, 0.209
294, 265, 5.951
294, 265, 5.029
295, 265, 5.997
295, 265, 4.819
296, 265, 0.272
296, 265, 0.277
297, 265, 5.861
297, 264, 3.831
298, 264, 5.329
298, 264, 4.947
299, 264, 4.676
300, 264, 5.780
300, 264, 4.869
301, 264, 3.450
301, 264, 3.347
302, 264, 3.569
302, 263, 3.540
303, 263, 3.827
303, 263, 3.349
304, 263, 3.596
305, 263, 5.278
305, 263, 5.063
306, 263, 3.766
306, 263, 3.136
307, 263, 3.160
307, 263, 3.003
308, 262, 5.532
308, 263, 5.314
308, 264, 4.818
308, 264, 5.380
308, 265, 4.249
308, 266, 3.795
308, 266, 3.356
308, 267, 5.031
308, 268, 5.313
308, 268, 10.130
307, 268, 3.840
307, 268, 3.259
306, 268, 9.671
305, 267, 3.989
305, 267, 3.180
304, 267, 3.735
304, 267, 3.455
303, 267, 8.594
303, 267, 8.232
302, 267, 3.570
302, 267, 3.310
301, 267, 0.327
300, 267, 0.275
300, 267, 0.285
299, 267, 0.244
299, 267, 0.251
298, 267, 0.241
298, 267, 0.266
297, 267, 0.231
296, 266, 0.232
296, 266, 0.241
295, 266, 0.256
295, 266, 0.242
294, 266, 0.232
294, 266, 0.287
293, 266, 0.239
293, 266, 0.226
292, 266, 0.226
291, 266, 0.225
291, 266, 0.225
290, 266, 0.256
291, 266, 0.231
291, 266, 0.262
292, 265, 0.236
292, 265, 0.240
293, 265, 0.259
294, 265, 8.540
294, 265, 8.275
295, 265, 8.354
295, 265, 8.043
296, 265, 0.286
296, 265, 0.258
297, 265, 8.586
297, 264, 3.779
298, 264, 8.057
298, 264, 8.022
299, 264, 7.994
300, 264, 8.235
300, 264, 8.862
301, 264, 3.636
301, 264, 3.465
302, 264, 3.441
302, 263, 3.472
303, 263, 3.457
303, 263, 3.331
304, 263, 3.486
305, 263, 8.137
305, 263, 8.134
306, 263, 3.376
306, 263, 3.162
307, 263, 3.081
307, 263, 3.022
308, 262, 10.470
308, 263, 8.906
308, 264, 8.119
308, 264, 8.028
308, 265, 4.217
308, 266, 3.396
308, 266, 3.233
308, 267, 8.047
308, 268, 9.534
308, 268, 9.369
307, 268, 4.942
307, 268, 3.851
306, 268, 5.464
306, 268, 5.360
305, 268, 0.326
305, 268, 0.223
304, 268, 0.226
303, 267, 5.271
303, 267, 4.877
302, 267, 3.641
302, 267, 3.442
301, 267, 0.279
300, 267, 0.252
300, 267, 0.205
299, 267, 0.223
299, 267, 0.214
298, 267, 0.238
298, 267, 0.239
297, 267, 0.232
296, 266, 0.209
296, 266, 0.212
295, 266, 0.200
295, 266, 0.205
294, 266, 0.213
294, 266, 0.199
293, 266, 0.196
293, 266, 0.202
292, 266, 0.201
291, 266, 0.210
291, 266, 0.215
290, 266, 0.205
291, 266, 0.224
291, 266, 0.202
292, 265, 0.217
292, 265, 0.204
293, 265, 0.207
294, 265, 5.422
294, 265, 5.076
295, 265, 5.324
295, 265, 5.386
296, 265, 0.278
296, 265, 0.214
297, 264, 3.756
297, 264, 3.706
298, 264, 4.952
298, 264, 4.727
299, 264, 4.822
300, 264, 5.150
300, 264, 4.856
301, 264, 3.625
301, 264, 3.404
302, 264, 3.775
302, 263, 3.441
303, 263, 3.426
303, 263, 3.356
304, 263, 3.423
305, 263, 5.105
305, 263, 5.217
306, 263, 3.481
306, 263, 3.250
307, 263, 3.085
307, 262, 5.415
308, 262, 5.202
308, 263, 5.323
308, 264, 4.747
308, 264, 4.923
308, 265, 4.295
308, 266, 3.686
308, 266, 3.501
308, 267, 5.176
308, 268, 5.267
308, 268, 9.339
307, 268, 4.208
307, 268, 3.575
306, 268, 8.522
306, 268, 8.281
305, 268, 0.319
305, 268, 0.280
304, 268, 0.267
303, 267, 8.299
