308, 268, 23.718
307, 268, 5.569
307, 268, 3.474
306, 268, 5.976
305, 267, 4.324
305, 267, 3.387
304, 267, 4.127
304, 267, 3.304
303, 267, 5.539
303, 267, 5.040
302, 267, 3.925
302, 267, 3.200
301, 267, 0.329
300, 267, 0.229
300, 267, 0.225
299, 267, 0.221
299, 267, 0.225
298, 267, 0.213
298, 267, 0.224
297, 267, 0.221
296, 266, 0.680
296, 266, 0.199
295, 266, 0.221
295, 266, 0.250
294, 266, 0.203
294, 266, 0.212
293, 266, 0.213
293, 266, 0.209
292, 266, 0.208
291, 266, 0.200
291, 266, 0.254
290, 266, 0.255
291, 266, 0.212
291, 266, 0.209
292, 265, 0.264
292, 265, 0.213
293, 265, 0.223
294, 265, 6.133
294, 265, 5.052
295, 265, 5.362
295, 265, 4.795
296, 265, 0.273
296, 265, 0.226
297, 265, 5.867
297, 264, 3.763
298, 264, 5.180
298, 264, 4.812
299, 264, 4.938
300, 264, 5.542
300, 264, 4.883
301, 264, 3.300
301, 264, 3.185
302, 264, 3.395
302, 263, 3.627
303, 263, 3.408
303, 263, 3.220
304, 263, 3.561
305, 263, 5.113
305, 263, 4.954
306, 263, 3.706
306, 263, 3.101
307, 263, 3.107
307, 263, 2.926
308, 262, 5.518
308, 263, 5.445
308, 264, 4.924
308, 264, 4.882
308, 265, 4.280
308, 266, 3.424
308, 266, 3.186
308, 267, 4.873
308, 268, 5.366
308, 268, 10.376
307, 268, 3.813
307, 268, 3.347
306, 268, 9.508
305, 267, 3.868
305, 267, 3.280
304, 267, 3.706
304, 267, 3.485
303, 267, 8.293
303, 267, 8.096
302, 267, 3.559
302, 267, 3.299
301, 267, 0.356
300, 267, 0.266
300, 267, 0.262
299, 267, 0.238
299, 267, 0.291
298, 267, 0.262
298, 267, 0.250
297, 267, 0.255
296, 266, 0.267
296, 266, 0.265
295, 266, 0.223
295, 266, 0.237
294, 266, 0.241
294, 266, 0.261
293, 266, 0.234
293, 266, 0.238
292, 266, 0.249
291, 266, 0.237
291, 266, 0.256
290, 266, 0.277
291, 266, 0.252
291, 266, 0.223
292, 265, 0.228
292, 265, 0.240
293, 265, 0.247
294, 265, 8.376
294, 265, 8.274
295, 265, 8.194
295, 265, 8.014
296, 265, 0.366
296, 265, 0.296
297, 265, 8.533
297, 264, 3.823
298, 264, 7.938
298, 264, 8.005
299, 264, 7.895
300, 264, 8.109
300, 264, 8.896
301, 264, 3.646
301, 264, 3.340
302, 264, 3.357
302, 263, 3.435
303, 263, 3.485
303, 263, 3.340
304, 263, 3.554
305, 263, 8.118
305, 263, 8.224
306, 263, 3.555
306, 263, 3.237
307, 263, 3.003
307, 263, 2.935
308, 262, 8.202
308, 263, 8.133
308, 264, 7.971
308, 264, 8.036
308, 265, 4.335
308, 266, 3.372
308, 266, 3.158
308, 267, 7.925
308, 268, 8.301
308, 268, 7.652
307, 268, 4.556
307, 268, 3.661
306, 268, 5.333
306, 268, 5.317
305, 268, 0.305
305, 268, 0.223
304, 268, 0.253
303, 267, 5.338
303, 267, 4.889
302, 267, 3.505
302, 267, 3.377
301, 267, 0.285
300, 267, 0.234
300, 267, 0.228
299, 267, 0.223
299, 267, 0.207
298, 267, 0.207
298, 267, 0.219
297, 267, 0.199
296, 266, 0.235
296, 266, 0.224
295, 266, 0.214
295, 266, 0.220
294, 266, 0.215
294, 266, 0.202
293, 266, 0.211
293, 266, 0.201
292, 266, 0.213
291, 266, 0.236
291, 266, 0.215
290, 266, 0.228
291, 266, 0.195
291, 266, 0.210
292, 265, 0.207
292, 265, 0.198
293, 265, 0.220
294, 265, 5.301
294, 265, 5.213
295, 265, 5.196
295, 265, 5.392
296, 265, 0.279
296, 265, 0.223
297, 264, 3.562
297, 264, 3.657
298, 264, 5.008
298, 264, 4.814
299, 264, 4.995
300, 264, 5.209
300, 264, 4.915
301, 264, 3.542
301, 264, 3.496
302, 264, 3.763
302, 263, 3.298
303, 263, 3.425
303, 263, 3.391
304, 263, 3.473
305, 263, 5.201
305, 263, 5.066
306, 263, 3.466
306, 263, 3.122
307, 263, 3.030
307, 262, 5.446
308, 262, 5.093
308, 263, 5.235
308, 264, 4.932
308, 264, 4.858
308, 265, 4.192
308, 266, 3.549
308, 266, 3.376
308, 267, 5.262
308, 268, 5.241
308, 268, 9.197
307, 268, 4.220
307, 268, 3.553
306, 268, 8.387
306, 268, 8.172
305, 268, 0.348
305, 268, 0.282
304, 268, 0.311
303, 267, 8.384
303, 267, 8.123
302, 267, 3.627
302, 267, 3.314
301, 267, 0.305
300, 267, 0.255
300, 267, 0.255
299, 267, 0.275
299, 267, 0.251
298, 267, 0.261
298, 267, 0.243
297, 267, 0.234
296, 266, 0.252
296, 266, 0.223
295, 266, 0.233
295, 266, 0.246
294, 266, 0.245
294, 266, 0.235
293, 266, 0.236
293, 266, 0.224
292, 266, 0.218
291, 266, 0.243
291, 266, 0.233
290, 266, 0.223
291, 266, 0.223
291, 266, 0.221
292, 265, 0.258
292, 265, 0.238
293, 265, 0.242
294, 265, 8.418
294, 265, 9.238
295, 265, 8.473
295, 265, 9.852
296, 265, 0.381
296, 265, 0.236
297, 264, 3.624
297, 264, 3.515
298, 264, 7.972
298, 264, 8.112
299, 264, 8.138
300, 264, 8.167
300, 264, 7.973
301, 264, 3.572
301, 264, 3.387
302, 264, 3.567
302, 263, 3.480
303, 263, 3.463
303, 263, 3.328
304, 263, 3.524
305, 263, 8.012
305, 263, 8.248
306, 263, 3.511
306, 263, 3.125
307, 263, 3.046
307, 262, 8.097
308, 262, 8.301
308, 263, 8.155
308, 264, 9.009
308, 264, 8.171
308, 265, 4.329
308, 266, 3.518
308, 266, 3.370
308, 267, 8.012
308, 268, 8.472
308, 268, 6.809
308, 269, 0.402
307, 269, 0.218
306, 268, 5.603
306, 268, 5.079
305, 268, 0.280
305, 268, 0.240
304, 268, 0.202
303, 267, 5.644
303, 267, 4.976
302, 267, 3.644
302, 267, 3.254
301, 267, 0.254
300, 267, 0.246
300, 267, 0.229
299, 267, 0.226
299, 267, 0.228
298, 267, 0.200
298, 267, 0.251
297, 267, 0.223
296, 266, 0.229
296, 266, 0.222
295, 266, 0.208
295, 266, 0.198
294, 266, 0.214
294, 266, 0.220
293, 266, 0.223
293, 266, 0.204
292, 266, 0.203
291, 266, 0.199
291, 266, 0.202
290, 266, 0.206
291, 266, 0.198
291, 266, 0.215
292, 265, 0.207
292, 265, 0.246
293, 265, 0.235
294, 265, 5.352
294, 265, 5.140
295, 265, 4.994
295, 265, 5.327
296, 265, 0.264
296, 265, 0.219
297, 264, 3.667
297, 264, 3.713
298, 264, 5.112
298, 264, 4.980
299, 264, 4.908
300, 264, 5.007
300, 264, 5.034
301, 264, 3.474
301, 264, 3.459
302, 264, 3.692
302, 263, 3.415
303, 263, 3.507
303, 263, 3.250
304, 263, 3.622
305, 263, 5.243
305, 263, 5.214
306, 263, 3.657
306, 263, 3.180
307, 263, 3.151
307, 262, 5.238
308, 262, 5.070
308, 263, 5.082
308, 264, 4.765
308, 264, 4.865
308, 265, 8.508
308, 266, 4.220
308, 267, 5.059
308, 267, 5.129
309, 268, 0.337
308, 268, 9.343
308, 269, 0.380
307, 269, 0.284
306, 268, 8.893
306, 268, 8.391
305, 268, 0.351
305, 268, 0.246
304, 268, 0.237
303, 267, 8.304
303, 267, 7.968
302, 267, 3.609
302, 267, 3.308
301, 267, 0.312
300, 267, 0.280
300, 267, 0.235
299, 267, 0.242
299, 267, 0.261
298, 267, 0.259
298, 267, 0.257
297, 267, 0.221
296, 266, 0.238
296, 266, 0.231
295, 266, 0.219
295, 266, 0.257
294, 266, 0.238
294, 266, 0.220
293, 266, 0.231
293, 266, 0.223
292, 266, 0.219
291, 266, 0.220
291, 266, 0.228
290, 266, 0.223
291, 266, 0.268
291, 266, 0.257
292, 265, 0.228
292, 265, 0.231
293, 265, 0.241
294, 265, 8.555
294, 265, 8.168
295, 265, 8.098
295, 265, 9.547
296, 265, 0.345
296, 265, 0.270
297, 264, 3.979
297, 264, 3.679
298, 264, 8.110
298, 264, 8.053
299, 264, 7.922
300, 264, 8.059
300, 264, 8.080
301, 264, 3.471
301, 264, 3.531
302, 264, 3.677
302, 263, 3.587
303, 263, 3.443
303, 263, 3.420
304, 263, 3.617
305, 263, 8.248
305, 263, 8.324
306, 263, 3.630
306, 263, 3.254
307, 263, 3.264
307, 262, 8.086
308, 262, 8.357
308, 263, 8.191
308, 264, 7.917
308, 264, 8.819
308, 265, 4.311
308, 266, 3.485
308, 267, 7.979
308, 267, 8.318
309, 268, 0.370
308, 269, 0.379
308, 269, 0.272
307, 269, 0.213
306, 268, 6.533
306, 268, 5.066
305, 268, 0.269
305, 268, 0.249
304, 268, 0.235
303, 268, 0.219
303, 268, 0.232
302, 268, 0.205
302, 267, 3.798
301, 267, 0.243
300, 267, 0.222
300, 267, 0.201
299, 267, 0.213
299, 267, 0.197
298, 267, 0.230
298, 267, 0.214
297, 267, 0.236
296, 266, 0.241
296, 266, 0.209
295, 266, 0.211
295, 266, 0.196
294, 266, 0.223
294, 266, 0.198
293, 266, 0.198
293, 266, 0.227
292, 266, 0.199
291, 266, 0.200
291, 266, 0.197
290, 266, 0.199
291, 266, 0.198
291, 266, 0.222
292, 265, 0.217
292, 265, 0.197
293, 265, 0.233
294, 265, 5.586
294, 265, 5.043
295, 265, 5.133
295, 265, 5.245
296, 265, 0.273
296, 265, 0.215
297, 264, 3.681
297, 264, 3.540
298, 264, 5.390
298, 264, 4.853
299, 264, 4.709
300, 264, 5.149
300, 264, 4.952
301, 264, 3.527
301, 264, 3.327
302, 263, 3.368
302, 263, 3.287
303, 263, 3.528
303, 263, 3.494
304, 263, 3.863
305, 263, 4.977
305, 263, 5.193
306, 263, 3.476
306, 263, 3.113
307, 262, 4.979
307, 262, 5.089
308, 262, 5.113
308, 263, 4.972
308, 264, 4.873
309, 265, 3.645
309, 265, 3.238
309, 266, 4.973
309, 267, 0.296
309, 267, 0.227
309, 268, 0.264
308, 269, 0.274
308, 269, 0.279
307, 269, 0.262
306, 268, 8.983
306, 268, 8.350
305, 268, 0.347
305, 268, 0.279
304, 268, 0.240
303, 268, 0.348
303, 268, 0.236
302, 268, 0.312
302, 267, 4.371
301, 267, 0.311
300, 267, 0.249
300, 267, 0.239
299, 267, 0.220
299, 267, 0.221
298, 267, 0.225
298, 267, 0.233
297, 267, 0.237
296, 266, 0.232
296, 266, 0.256
295, 266, 0.218
295, 266, 0.238
294, 266, 0.223
294, 266, 0.238
293, 266, 0.244
293, 266, 0.233
292, 266, 0.238
291, 266, 0.231
291, 266, 0.217
290, 266, 0.239
291, 266, 0.230
291, 266, 0.218
292, 265, 0.265
292, 265, 0.250
293, 265, 0.257
294, 265, 8.818
294, 265, 8.387
295, 265, 8.355
295, 265, 8.268
296, 265, 0.335
296, 265, 0.244
297, 264, 3.698
297, 264, 3.474
298, 264, 8.130
298, 264, 8.029
299, 264, 7.980
300, 264, 10.123
300, 264, 8.325
301, 264, 3.777
301, 264, 3.412
302, 263, 3.498
302, 263, 3.437
303, 263, 3.427
303, 263, 3.490
304, 263, 3.572
305, 263, 8.279
305, 263, 8.173
306, 263, 3.631
306, 263, 3.272
307, 262, 8.020
307, 262, 8.225
308, 262, 8.250
308, 263, 8.069
308, 264, 8.049
309, 265, 3.693
309, 265, 3.439
309, 266, 8.004
309, 267, 0.314
309, 267, 0.271
309, 268, 0.282
308, 269, 0.387
308, 269, 0.278
307, 269, 0.213
306, 269, 0.232
306, 269, 0.224
305, 268, 0.240
305, 268, 0.224
304, 268, 0.214
303, 268, 0.204
303, 268, 0.223
302, 268, 0.226
302, 268, 0.228
301, 267, 0.240
300, 267, 0.198
300, 267, 0.201
299, 267, 0.210
299, 267, 0.206
298, 267, 0.203
298, 267, 0.212
297, 267, 0.200
296, 266, 0.225
296, 266, 0.214
295, 266, 0.196
295, 266, 0.209
294, 266, 0.215
294, 266, 0.210
293, 266, 0.199
293, 266, 0.211
292, 266, 0.197
291, 266, 0.196
291, 266, 0.199
290, 266, 0.219
291, 266, 0.197
291, 266, 0.214
292, 265, 0.203
292, 265, 0.194
293, 265, 0.199
294, 265, 6.141
294, 265, 5.184
295, 265, 5.079
295, 264, 5.439
296, 265, 0.278
296, 265, 0.234
297, 264, 3.666
297, 264, 3.622
298, 264, 5.304
298, 264, 4.961
299, 264, 4.789
300, 264, 4.936
300, 264, 4.973
301, 263, 5.315
301, 263, 4.979
302, 263, 3.512
302, 263, 3.229
303, 263, 3.490
303, 263, 3.321
304, 263, 3.677
305, 263, 4.999
305, 263, 5.052
306, 263, 3.603
306, 262, 5.250
307, 262, 4.966
307, 262, 5.053
308, 262, 5.265
309, 263, 3.927
309, 264, 5.259
309, 265, 3.436
309, 266, 4.946
309, 266, 5.882
309, 267, 0.312
309, 267, 0.228
309, 268, 0.253
308, 269, 0.296
308, 269, 0.278
307, 269, 0.267
306, 269, 0.271
306, 269, 0.237
305, 268, 0.279
305, 268, 0.239
304, 268, 0.253
303, 268, 0.226
303, 268, 0.235
302, 268, 0.234
302, 268, 0.221
301, 267, 0.227
300, 267, 0.237
300, 267, 0.219
299, 267, 0.228
299, 267, 0.220
298, 267, 0.259
298, 267, 0.220
297, 267, 0.235
296, 266, 0.230
296, 266, 0.219
295, 266, 0.242
295, 266, 0.217
294, 266, 0.233
294, 266, 0.218
293, 266, 0.218
293, 266, 0.232
292, 266, 0.221
291, 266, 0.240
291, 266, 0.225
290, 266, 0.244
291, 266, 0.233
291, 266, 0.234
292, 265, 0.221
292, 265, 0.234
293, 265, 0.249
294, 265, 9.098
294, 265, 9.706
